group_id,group_name,category_id,city_id,organizer_id
367352,FRIENDLY Samurai Sushi Dining Group,10,10001,138893422
367517,Couples Activites NYC '14! Fun activities for couples in NYC,31,10001,20982511
368356,New York Singles Travel,30,10001,203682908
368534,A New York Experience-Social Events,31,10001,207939007
369832,The Chicagoland E-Business Owners Meetup Group,2,60601,607794
369967,New Yorkers for Peace in the Middle East,21,10001,4268651
372598,Bay Area Dining Club,30,94101,79666472
373964,Proof of Funds & Transactional Funding for Investments,2,60601,8277318
374316,FRIENDLY NYC Ultimate Frisbee,32,10001,138893422
375432,The New York City Cake Decorators,10,10001,7867105
375877,New York Singles Network,31,10001,2311845
376813,The After 10 PM - I Love The Night Life Meetup,31,10001,4268651
378314,Chicagoland Permaculture Meetup Group,4,60601,2846525
378382,NYC World of Warcraft Meetup Group!!!,11,10001,3437073
378676,"Music-Preneurs, Industry Networkers & Opportunity Seekers",21,10001,104983152
379756,NYC Six Nations/ Tri-Nations / World Cup Rugby Group!,16,10001,197106402
380057,TED-San Francisco,34,94101,6775518
382157,The NYC Continental Philosophy Group,18,10001,176456192
382356,The San Francisco Electronic Music Meetup Group,21,94101,3920877
383040,Art of Living NYC- Making Life a Celebration,14,10001,8368121
383286,NYC Drum Circle & Hand Drumming,21,10001,3444135
385489,Chicago Piano Meetup Group,21,60601,3201481
386443,4-Women-Entrepreneurs,2,94101,122810542
386518,San Francisco Art Forum,2,94101,4662216
386955,New York City Baby Boomers Meetup Group,30,10001,3522428
387087,Tall Club of New York City,31,10001,3436780
387309,Columbia Venture Community,2,10001,2706159
389014,SF Arts + Culture,1,94101,135749042
389619,The NYC Adoptees Meetup Group,25,10001,11304428
392059,-- TRIBE --,31,94101,3549883
392719,The Greater New York Sailing Group,23,10001,3073109
392773,! NYC Multi-Cultural Meetup!,31,10001,48882002
392883,The Upper West Side Parents Support Network Meetup,25,10001,6
394399,Chicago Moms,25,60601,11316246
394905,Massimo's Philosophy Caf,6,10001,3564443
395300,The New York Hungarian Social Network,31,10001,4107354
395891,NYC and Long Island Friends,31,10001,207938906
396693,There's No Business Like Your Business! Meetup Club,2,10001,128136802
397533,Chicago Euchre Club,11,60601,2607879
397941,NY group on Hold,2,10001,1783379
398212,San Francisco Bay Area GMAT Tutoring (Free),6,94101,105513522
398480,New York Nightlife,31,10001,205479431
399134,Five Boroughs Clothing Swap,8,10001,3382993
399919,The New York Libertarian Party Meetup Group,13,10001,69723272
400660,Explore New York: Urban Cyclists,23,10001,9333919
400845,Voterbook NYC (formerly ObamaNYC.com),13,10001,3653556
401062,Mind Power NYC - Unlock Create Experience,22,10001,36831342
401714,New York/New Jersey Animators Meetup Group,26,10001,3434339
402853,"Subtitles & Subtleties: Foreign Films, Young Professionals",20,94101,18613
403117,Drinking With New Friends,31,10001,76695642
403763,NYC Barn Dance,5,10001,3614686
404368,The San Francisco Pickup Soccer Group,32,94101,3558343
404437,"The New York City Social Group (15,000+ members!)",31,10001,202153686
404476,"Mini Adventures For Free - Hiking, Dancing, Sports & More",5,10001,89832292
405957,The New York Robotics & Maker-Tech Group,34,10001,6618661
406838,LAW OF ATTRACTION MASTERMIND 3.0 - NYC,22,10001,1858923
407046,Sociedad Latina NY South American & European Parties in NYC,16,10001,3402476
407110,South Americans & Europeans Events NYC by Sociedad Latina NY,16,10001,3402476
407827,The Chicago Beach Volleyball Meetup Group,32,60601,33639432
409402,Cinema Heads Movie Club!,20,10001,201884475
410560,The NYC Small Dog Social Group,26,10001,3053565
410585,The Brooklyn Dog Agility Meetup Group,26,10001,3053565
411244,The Manhattan/New York City Social Meetup Group,31,10001,2168215
412807,SFDebate Political Discussion Meetup,13,94101,3584234
413427,NYC Service Businesses & Entrepreneurs Association,2,10001,41100832
414272,The New York Fashion Design Meetup Group,8,10001,3518347
414834,"#AAA.org & Darwin fans! Astronomy, Evolution, Science, NYC",6,10001,9902970
415402,Chinese & Taiwanese Chat,16,10001,893239
415443,ITALIAN CHAT: #1 Italian Meetup in NY!,16,10001,8407982
416797,The Chicago LGBT Christians Meetup Group,12,60601,70868672
416909,The San Francisco Yoga Meetup,14,94101,3688272
417404,NLP Practice Club (Est. 2007). A place to master soft skills,2,60601,2876451
418253,The Broadway Genius Club,1,10001,12457430
419459,The New York City - Hampton Connection Meetup Group,31,10001,2168215
419600,"Church of Azazel proto-congregation, New York City",28,10001,1710473
420347,Outdoor Life Adventures Club,31,60601,8290289
421614,New Yorkers Against Religion-Based Bigotry,13,10001,1710473
423843,New York Celtic Music Meetup Group,21,10001,12999608
424879,Central Park Sketching & Art Meetup Group,1,10001,3905165
426108,The Chicago Photoshop Meetup Group,27,60601,47135012
426897,The NY Table Tennis Group,32,10001,5925091
427274,Bay Area Futurists,34,94101,4713267
428729,Chicago Weekly Sitting Meditation Group,14,60601,2770679
429177,The Manhattan Welcome to Town Meetup Group,31,10001,2168215
429264,Quant Tech Alliance,2,10001,233742386
429809,New York Architecture + Interior Design,2,10001,166196912
430174,Walking in San Francisco for Health and History,23,94101,3231509
430309,Currency and Futures Traders Association (CFTA),2,10001,24935862
431480,New York Society for Ethical Culture,28,10001,217396353
431570,The San Francisco ASL Group :),16,94101,1210028
432762,Law of Attraction NYC - Awaken Your Genie,22,10001,34061522
432877,The NYC Adult Survivors of Child Abuse (ASCA)  Support Group,33,10001,7199148
432963,The Men's Club,32,10001,2864884
434790,NY Bloggers Networking Meetup Group,34,10001,26433592
435198,Futures and Forex Trading Network,2,10001,12863109
437456,Chicago Aviation,23,60601,187949023
437768,Middle Eastern Music Ensemble (Sufi & Folk Music),28,10001,3444135
439419,Chicago's Women's Golf & Networking Group- Fairway Network,32,60601,3208280
439939,New York Fashion Professionals Meetup Group,8,10001,89832292
439961,Adventure Gurls--NYC,12,10001,4341941
440844,Upper Manhattan Professionals Connection Club,15,10001,182571555
443233,New York City Social - 20's & 30's,30,10001,3774947
443984,Silicon Alley: Tech Startup Community,34,10001,2539150
444396,The Weekly Dinner - SF,31,94101,3416839
446022,The Metro NYC Environmental Meetup,4,10001,1301951
446528,The NYC Jewish Veg*ns Meetup,10,10001,1301951
446699,New York Entrepreneurs & Startup Network (NYESN),2,10001,42495602
448750,The New York City Skeptics Meetup Group,28,10001,696532
449670,French Books and Films,16,10001,10833221
450146,Mobile Advertising & Marketing,34,60601,607794
450158,The Chicago Entrepreneur Group,2,60601,199288270
450629,"Russian language dinners, culture, conversation",16,94101,18613
451302,San Francisco Knitters and Crocheters,15,94101,8336969
453245,QuickBooks and Business Coaches - SF Bay Area,2,94101,8078311
453665,Lakefront Web Developers,34,60601,10224738
455483,Organic NYC - Food Garden Lifestyle,14,10001,21366861
455809,"Chicago Nighlife, clubbing and FUN VIP Parties",31,60601,37047172
455847,The NYC Uterine Fibroids Meetup Group,14,10001,3271526
455969,Chicago Jedi,32,60601,3502123
458367,The Chicago Co-Ed Golf Meetup Group,32,60601,5023836
458850,The Chicago Reiki Meetup Group,22,60601,2422444
459883,Bay Area Atheists/Agnostics/Humanists/Freethinkers/Skeptics,28,94101,1466305
460049,Flying Spaghetti Monster Meetup,28,10001,137707262
460589, Hedonism ,17,10001,11823624
460794,!!NYC Singles for Casual Cocktails!!,10,10001,9327801
461393,NYC Psychic Development Meetup,22,10001,8541577
465116,The Chicago Songwriters Collective Meetup Group,21,60601,3976520
465722,Chicago Sak (),10,60601,2497129
466370,SEO Super Powers,34,10001,4023165
467517,The Hatchery - New York Dot Comers,34,10001,3342013
468633,! #1 Meetup - NYC Fun Jewish Events & Travel JMeetup.com !,31,10001,8259918
469500,Awesome Volunteers Together,4,10001,2759008
471824,Immanence,28,10001,474790
472879,The Health & Wellness Professionals Meetup Group,14,10001,538797
473114,The NYC Fiction Writers Workshop Meetup Group,36,10001,6563847
475041,The New York Halloween Meetup Group,28,10001,9327801
475678,The San Francisco Meditation Meetup Group,14,94101,4040781
476958,The New York Desi Singles Meetup Group,30,10001,219772166
477112,New York Creative Socials,1,10001,9100328
479159,Chicago Sharks Poker Players,11,60601,3647087
479728,The Spiritual Connection,22,60601,4069505
480977,The San Francisco Tennis Party,32,94101,153653262
481256,The Citizens of the World,16,10001,1831400
481451,SF Bay Area Sell Online - Amazon and Shopify Starters,2,94101,49655952
483574,Urban Squall Sailing Club,23,10001,2966150
483673,First Time Upper West Side Moms,25,10001,3964594
484120,Life on the borderline,33,10001,17251121
484784,Positive Focus,22,60601,3415066
485417,The NYC Pro-Life Group,25,10001,191998
486105,NYC Connect with your Angels / Spirit Guides,22,10001,23616611
486423,The NYC East Side Small Dog Group,26,10001,2465322
486731,FLOAT YOUR BOAT: Chicago Area Paddlers Meetup,23,60601,106400792
487567,The New York Skydiving Meetup Group,23,10001,13883634
487737,San Francisco Dance Enthusiasts,31,94101,9458708
487781,Chicago's Secular Singles,28,60601,11052898
489753,The Mural Project Meetup,1,10001,2729023
490499,"NYC Events & Adventures (7,000+ members)",31,10001,74760662
490552,NYC Customer Makers & Marketers Group,2,10001,41100832
491667,Manifestation Mastery,22,60601,236244306
491714,The Catholic Fellowship of NYC,28,10001,5027449
491877,New York City Black Entrepreneurs Network,2,10001,207646263
494623,New York Shakespeare Reading Group,1,10001,3599283
495061,"New York City's Sicilian Food, Wine & Travel Group",10,10001,4136565
495495,"New York Social Network, Events and Adventure Group - NYC",31,10001,3819281
496508,Golden Gate Liberty r3VOLution - San Francisco,13,94101,4371292
496840,The Science of Happiness NY,14,10001,9076601
496984,Charmed By Starr Witches of New York Meetup Group,28,10001,3480333
497392,The NYC Skateboarding Meetup Group,25,10001,2851606
497505,Music Makers New York Recreational Musicians Meetup Group,21,10001,17441801
498422,Aural Pleasure NYC: The Absolute Best in NYC Nightlife,31,10001,4241802
499872,NYC Debate,6,10001,5541055
500018,LibertyHQ,13,10001,4315682
501410,Chicago Area Chamber Musicians Meetup Group,21,60601,97029432
501565,Unu-in Center,22,10001,474790
501622,!!Wine With Culture!!,31,10001,1985957
505092,S.W.A.P.P.,8,10001,3382993
505173,The NYC New England Patriots Meetup Group,32,10001,2763031
506027,Greater Chicago Ron Paul Meetup,13,60601,4881189
506395,Russian Club (Chicago),16,60601,4190131
510001,NYC Volunteer Opportunities,13,10001,94852932
510583,SF 9/11 Truth Action,13,94101,9434580
510671,Ground Floor Entrepreneur's Club of Chicago,2,60601,211294778
513363,'NYC- Small Business and Entrepreneurs Networking,31,10001,4268651
514628,"Chicago Droid: Machine Learning, IoT",34,60601,4250882
515018,Bay Area Friends of Europe,16,94101,2094970
515549,Knitting Around New York,15,10001,2818121
515820,Internet Ads 'n' Marketing - Largest NYC Advertising Meetup,2,10001,9879800
516047,Center for Inquiry San Francisco,28,94101,1433351
516512,The Chicago Wrestling Club,32,60601,5091165
516530,Windy City Celiacs/ Chicago Dining Out GF,33,60601,8023457
517282,TechAviv NY,34,10001,7974513
517654,Midtown Volleyball,32,10001,2983242
518103,Cheap Movie Nights,20,10001,194394220
518119,The San Francisco LGBT Professionals,12,94101,15010621
518442,Innovator-Entrepreneurs,2,94101,188145768
520372,A Glorious Gaggle of Reikipeople - San Francisco,22,94101,4314608
521511,I LOVE San Francisco!!!,30,94101,11030033
522190,The Joomla! User Group Bay Area,34,94101,9435710
523273,Researchers of Consciousness,22,10001,1977812
523869,Read the Classics - The 1001 Books Challenge,18,60601,1785570
524921,The Chicago Bisexual/Lesbian Women's Group,12,60601,4820802
525322,New York .NET Meetup Group,34,10001,9443603
525703,Asian Artists Meetup,1,10001,2824766
525706,SingleSync New Single Friends (single professionals over 35),30,60601,4350348
526560,NYC PICKUP SOCCER (MANHATTAN CO-ED SOCCER GROUP),32,10001,7347326
526589,Spin City - New York,15,10001,2540782
529399,The Chicagoland Puggle Meetup Group,26,60601,11777392
529523,Bay Area Classical Music Meetup,21,94101,12006614
530404,Meditation of the Light of the Most High,14,10001,18284011
530569,Foreign Androids Feel Frustrated,31,10001,156382552
531225,Upper West Side UWS Moms Group NYC,25,10001,269551
531314,The Chicago Beekeeping Meetup Group,4,60601,1364915
532064,JEWISH  FRIENDS & CONNECTIONS,31,60601,640298
533554,The Chicago Psychology Meetup Group,14,60601,8290289
533614,Chicagoland Fiat & Lancia Unlimited,3,60601,953979
533684,"The San Francisco Korean Language, Culture and More Group",16,94101,5690017
535652,"The VOCAL BRILLIANCE Group: Singing, Performing, & Education",21,10001,7303315
536477,Bay Area 40+ Social Group,30,94101,3158721
539687,Upper East Side Knitters,15,10001,8356613
540825,San Francisco Bay Area Rawfood Meet Up Group,10,94101,4089645
542226,San Francisco Screenwriting Group,20,94101,7880230
543109,New York Single Professionals,30,10001,205479431
544026,Big City Volleyball League,32,10001,4353235
544464,New York Hiking and Outdoor Adventurers,23,10001,5580304
547704,InteractiveMathTutor.com's Math Help Center,25,10001,2486062
548121,The Chicago Baby Boomers Meetup Group,31,60601,3344209
550243,Bay Area SAP Professionals,2,94080,189528775
554509,Great Lakes Outdoor Adventures - IL,23,60601,147823132
558063,The Chicago Social Work Meetup Group,31,60601,8290289
558130,The New York Spades Meetup Group,11,10001,12706086
558133,The Chicago Free Inquiry Meetup Group,28,60601,495349
559463,Center for Inquiry-New York City,28,10001,209288887
559762,Blazing Bachata Dancers of Chicago and the Suburbs,5,60601,2884706
561090,Guardians against the Tyranny of Fanaticism,28,10001,2180843
562678,The New York/New Jersey Weight Loss Meetup Group,9,10001,7301818
563669,The Ugly and Poor People Singles Meetup,3,10001,168434
565564,Soccer Club Chicago: Soccer Hub!,32,60601,4445443
566361,The New York XP & Agile Meetup Group,34,10001,10291239
570604,Chenchita's Community Gardens,4,10001,88805132
571602,NY Tech Talent,2,10001,3361856
572464,The New York City Crochet/Knitting Meetup Group,15,10001,88805132
574925,Dynamic Professional Women's Network Illinois DPWN,2,60185,4497611
578609,Chicago Interactive Design & Development (CIDD),34,60601,2927689
579207,The Chicago Social Scene Meetup Group,31,60601,4608575
584027,Radical Visions Cinema Club,20,94101,3977817
587088,New Orleans Saints NYC Meetup Group,32,10001,4645103
588102,NY Filmmakers and Actors Who Just Want To Make Stuff,20,10001,303925
588720,The San Francisco 80's Music Meetup Group,21,94101,8244383
